z,n,element,radius,radius_uncert,abundance,abundance_uncert,is_stable,half_life,half_life_uncert,isospin,decay_1,decay_1_pct,decay_1_pct_uncert,decay_2,decay_2_pct,decay_2_pct_uncert,decay_3,decay_3_pct,decay_3_pct_uncert,magnetic_dipole,magnetic_dipole_uncert,electric_quadrupole,electric_quadrupole_uncert,atomic_mass,atomic_mass_uncert,mass_excess,mass_excess_uncert
107,156,Bh,,,,,FALSE,,,,,,,,,,,,,,,,,263122916,328,114496,305
107,157,Bh,,,,,FALSE,0.44,0.38,,A,100,,,,,,,,,,,,264124486,190,115958,177
107,158,Bh,,,,,FALSE,,,,,,,,,,,,,,,,,265124955,257,116395,239
107,159,Bh,,,,,FALSE,2.1,1.85,,A,100,,SF,,,,,,,,,,266126790,175,118104,163
107,160,Bh,,,,,FALSE,14,4.5,,A,100,,SF,8,,,,,,,,,267127499,282,118765,263
107,163,Bh,,,,,FALSE,60,162,,A,100,,SF,,,,,,,,,,270133366,320,124230,299
107,164,Bh,,,,,FALSE,1.5,1.7,,A,100,,SF,25,,,,,,,,,271135115,412,125859,384
107,165,Bh,,,,,FALSE,10.5,1.3,,A,100,,,,,,,,,,,,272138259,571,128787,532
107,167,Bh,,,,,FALSE,44,23.5,,A,100,,SF,,,,,,,,,,274143599,620,133762,578
107,171,Bh,,,,,FALSE,1140,1800,,SF,100,,A,50,,,,,,,,,278154988,429,144370,400
108,155,Hs,,,,,FALSE,,,,A,100,,,,,,,,,,,,263128479,212,119678,197
108,156,Hs,,,,,FALSE,0.0008,,,A,50,,SF,50,,,,,,,,,264128356.33,31.005,119563.165,28.881
108,157,Hs,,,,,FALSE,0.002,0.00025,,A,100,,SF,1,,,,,,,,,265129791.744,25.719,120900.245,23.958
108,158,Hs,,,,,FALSE,0.00297,0.000645,,A,76,9,SF,24,9,,,,,,,,266130048.783,29.099,121139.675,27.106
108,159,Hs,,,,,FALSE,0.043,0.0075,,A,100,,,,,,,,,,,,267131678,102,122658,95
108,160,Hs,,,,,FALSE,0.4,1,,A,100,,,,,,,,,,,,268132011,322,122968,300
108,161,Hs,,,,,FALSE,13,7,,A,100,,SF,5,,,,,,,,,269133649,141,124493,131
108,162,Hs,,,,,FALSE,7.6,3.55,,A,50,,SF,50,,,,,,,,,270134313,266,125112,248
108,163,Hs,,,,,FALSE,,,,A,100,,SF,15,,,,,,,,,271137082,296,127691,276
108,165,Hs,,,,,FALSE,0.51,0.215,,A,100,,SF,12.5,,,,,,,,,273141458,401,131767,374
108,167,Hs,,,,,FALSE,0.2,0.13,,A,100,,SF,20,,,,,,,,,275146530,637,136492,593
108,169,Hs,,,,,FALSE,0.003,0.008,,SF,100,,A,50,,,,,,,,,277151772,480,141375,447
108,170,Hs,,,,,FALSE,1140,1800,,SF,100,,A,50,,,,,,,,,278153753,322,143220,300
109,157,Mt,,,,,FALSE,0.0021,0.0007,,A,75,,SF,25,,,,,,,,,266137062.253,103.568,127672.681,96.473
109,159,Mt,,,,,FALSE,0.021,0.0065,,A,100,,,,,,,,,,,,268138649,250,129151,233
109,161,Mt,,,,,FALSE,0.48,0.42,,A,100,,,,,,,,,,,,270140322,205,130709,191
109,165,Mt,,,,,FALSE,0.44,0.49,,A,100,,SF,,,,,,,,,,274147343,404,137249,377
109,166,Mt,,,,,FALSE,0.02,0.0155,,A,100,,SF,25,,,,,,,,,275148972,416,138767,387
109,167,Mt,,,,,FALSE,0.69,0.08,,A,100,,,,,,,,,,,,276151705,571,141312,532
109,168,Mt,,,,,FALSE,0.004,0.0025,,SF,100,,A,20,,,,,,,,,277153525,711,143008,662
109,169,Mt,,,,,FALSE,4.5,2.4,,A,100,,SF,,,,,,,,,,278156487,621,145767,579
109,173,Mt,,,,,FALSE,66,174,,A,100,,SF,50,,,,,,,,,282166888,480,155455,447
110,157,Ds,,,,,FALSE,0.000003,0.000007,,A,100,,,,,,,,,,,,267143726,219,133880,204
110,159,Ds,,,,,FALSE,0.00018,0.000135,,A,100,,SF,25,,,,,,,,,269144750.965,33.712,134834.671,31.403
110,160,Ds,,,,,FALSE,0.0002,0.000055,,A,100,,SF,,,,,,,,,,270144586.62,42.163,134681.584,39.275
110,161,Ds,,,,,FALSE,0.0016,0.00035,,A,100,,,,,,,,,,,,271145951,104,135952,97
110,163,Ds,,,,,FALSE,0.00019,0.0001,,A,100,,SF,17,,,,,,,,,273148455,152,138285,142
110,167,Ds,,,,,FALSE,0.0035,0.00155,,A,100,,SF,12.5,,,,,,,,,277155763,421,145092,392
110,169,Ds,,,,,FALSE,0.216,0.04,,SF,88.5,,A,12.5,,,,,,,,,279159984,649,149024,605
110,170,Ds,,,,,FALSE,0.007,0.017,,SF,100,,,,,,,,,,,,280161375,803,150320,748
110,171,Ds,,,,,FALSE,12,3,,SF,94,,A,6,,,,,,,,,281164545,529,153273,493
110,172,Ds,,,,,FALSE,66,174,,A,100,,SF,50,,,,,,,,,282166174,322,154790,300
111,161,Rg,,,,,FALSE,0.0038,0.0011,,A,100,,,,,,,,,,,,272153273,251,142773,233
111,163,Rg,,,,,FALSE,0.012,0.011,,A,100,,,,,,,,,,,,274155247,225,144612,209
111,167,Rg,,,,,FALSE,0.0042,0.0046,,A,100,,SF,,,,,,,,,,278161590,417,150521,389
111,168,Rg,,,,,FALSE,0.09,0.105,,A,100,,SF,25,,,,,,,,,279162880,453,151721,422
111,169,Rg,,,,,FALSE,4.4,0.45,,A,100,,,,,,,,,,,,280165204,571,153886,532
111,170,Rg,,,,,FALSE,15,3.5,,SF,82,,A,18,,,,,,,,,281166757,831,155333,774
